id,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
1483,45968,841.037,346.6311768,169.4391061,2.045756642,0.872386519,46394,241.9261776,0.69270645,0.990817778,0.816648687,0.697935425,0.007540706,0.001103704,0.487113857,0.996516409,HOROZ
1484,45968,838.333,339.3334067,174.2335254,1.947578148,0.858114597,46698,241.9261776,0.705030675,0.984367639,0.8219253,0.712945359,0.007381948,0.001176456,0.508291085,0.989936611,HOROZ
1485,46056,859.402,359.3939608,163.4603512,2.198661377,0.890582264,46532,242.1576356,0.781033781,0.989770481,0.783616118,0.673794393,0.007803412,0.000992142,0.453998884,0.998189811,HOROZ
1486,46062,856.672,346.9669215,171.9697081,2.017604876,0.868529666,47106,242.1734088,0.811236351,0.977837218,0.788721193,0.697972613,0.007532607,0.001102754,0.487165768,0.982908029,HOROZ
1487,46067,855.704,350.698331,167.9741417,2.087811418,0.877831018,46689,242.1865523,0.80413001,0.986677804,0.790592465,0.690583704,0.007612789,0.001068043,0.476905852,0.995689482,HOROZ
1488,46068,863.075,344.1589629,171.7840634,2.003439412,0.866520421,46892,242.1891809,0.76550349,0.982427706,0.777163058,0.70371313,0.007470673,0.001130114,0.495212169,0.992127577,HOROZ
1489,46100,847.12,336.2745068,175.7550828,1.913313125,0.852545137,46735,242.2732817,0.767335797,0.986412753,0.807273914,0.720462827,0.007294458,0.001212325,0.519066684,0.9931371,HOROZ
1490,46127,862.115,358.660967,166.1243558,2.158990867,0.886264568,47134,242.344219,0.727635543,0.97863538,0.779892369,0.675691646,0.00777551,0.000999776,0.4565592,0.985707143,HOROZ
1491,46143,832.979,334.310932,177.2798264,1.885781021,0.84781991,46616,242.3862461,0.772966363,0.989853269,0.83569458,0.725032366,0.007245106,0.001234963,0.525671932,0.991302153,HOROZ
1492,46144,856.55,351.3257679,167.8875095,2.092626002,0.878431397,46630,242.3888726,0.7664607,0.989577525,0.790350375,0.689926259,0.007613683,0.001064107,0.475998242,0.996086299,HOROZ
1493,46180,850.826,344.0814557,172.3668752,1.996215661,0.865477454,46881,242.483406,0.619084645,0.985047247,0.801645367,0.70472675,0.007450876,0.001133627,0.496639792,0.991400131,HOROZ
1494,46229,832.722,335.536203,176.0917216,1.905462676,0.851221296,46809,242.6120172,0.636500069,0.98760922,0.837769,0.723057647,0.007258132,0.00122376,0.52281236,0.996199439,HOROZ
1495,46230,855.563,350.6330821,169.7982098,2.064998698,0.874923141,46861,242.6146413,0.823946674,0.986534645,0.793651366,0.691933117,0.007584536,0.001072421,0.478771438,0.988662395,HOROZ
1496,46261,848.807,350.4626603,169.0434528,2.073210494,0.875982057,46904,242.6959715,0.795682835,0.986291148,0.80687633,0.692501653,0.007575769,0.001074706,0.479558539,0.994225796,HOROZ
1497,46267,854.523,341.6146656,174.9660702,1.952462356,0.85888185,47026,242.7117097,0.685223856,0.983859992,0.796221117,0.71048387,0.007383549,0.001160545,0.50478733,0.985578259,HOROZ
1498,46275,832.69,337.7416295,175.5197554,1.924237125,0.854357052,46788,242.7326923,0.801604074,0.98903565,0.838667074,0.718693437,0.007298577,0.001201137,0.516520256,0.993907452,HOROZ
1499,46298,842.976,329.6366159,179.9828696,1.831488834,0.83778265,46971,242.7930074,0.639731384,0.98567201,0.818731829,0.736547446,0.007119889,0.001292575,0.542502139,0.993586611,HOROZ
1500,46316,879.449,345.658035,172.3715198,2.005308274,0.866788212,47252,242.8402,0.716965944,0.980191315,0.752522675,0.702544641,0.007463037,0.001121479,0.493568972,0.989757944,HOROZ
1501,46415,844.864,349.7669781,169.7788506,2.060132795,0.874289083,46946,243.0995958,0.777080194,0.988689132,0.817136497,0.695033011,0.007535645,0.001084731,0.483070886,0.995190174,HOROZ
1502,46428,872.732,365.9856889,161.9556522,2.259789542,0.896759087,46913,243.1336373,0.808286908,0.989661714,0.765998712,0.664325531,0.007882866,0.000947082,0.441328412,0.997309329,HOROZ
1503,46481,849.522,343.2637046,173.9756328,1.973056221,0.862047243,47264,243.2723726,0.733000063,0.98343348,0.809349432,0.708704035,0.007385033,0.00114919,0.50226141,0.990989999,HOROZ
1504,46519,863.421,356.7518402,167.5166271,2.12965033,0.882900217,47189,243.3717945,0.75959309,0.985801776,0.784142548,0.682187916,0.007668949,0.001024547,0.465380353,0.991097423,HOROZ
1505,46522,853.266,351.1710871,170.4460356,2.060306571,0.874311813,47247,243.3796419,0.738092972,0.98465511,0.802970074,0.693051481,0.007548495,0.001074242,0.480320355,0.989607184,HOROZ
1506,46562,840.976,337.6311552,176.1020662,1.917246983,0.853201642,47115,243.4842494,0.811523982,0.988262761,0.827321454,0.721154566,0.007251217,0.001209774,0.520063909,0.99709096,HOROZ
1507,31519,676.641,255.0735621,157.80274,1.616407689,0.785662138,32065,200.3278244,0.758032708,0.982972088,0.865098731,0.785372748,0.008092692,0.001899224,0.616810353,0.997016997,SIRA
1508,31751,671.914,244.102719,168.5224911,1.448487483,0.723451399,32462,201.0637431,0.69428409,0.978097468,0.883771295,0.82368498,0.007688032,0.002182929,0.678456946,0.982736393,SIRA
1509,32857,668.106,233.8049677,179.500919,1.30252797,0.640764092,33185,204.535649,0.775569456,0.990116016,0.925011278,0.874813102,0.007115834,0.002570791,0.765297963,0.996822002,SIRA
1510,33180,670.488,240.9695005,175.6450402,1.371911784,0.684609702,33564,205.5385319,0.774835365,0.988559171,0.927479302,0.852964925,0.007262492,0.00237132,0.727549163,0.998133271,SIRA
1511,33206,680.423,260.0898266,163.1027196,1.594638197,0.778937554,33583,205.6190466,0.752663312,0.988774082,0.901298102,0.790569355,0.007832615,0.001887324,0.624999906,0.996648723,SIRA
1512,33318,688.874,257.4648986,165.036857,1.560044849,0.767534855,33692,205.9655193,0.698695634,0.988899442,0.88228562,0.799975144,0.007727502,0.001952202,0.639960231,0.998366662,SIRA
1513,33462,689.937,265.4699791,161.0284951,1.648590077,0.795023273,33812,206.4101297,0.827284415,0.989648645,0.88337049,0.777527201,0.007933476,0.001788569,0.604548548,0.996652737,SIRA
1514,33493,683.487,252.7723761,169.4350399,1.491854201,0.742084098,34040,206.5057192,0.799451008,0.98393067,0.900955615,0.81696316,0.007547021,0.002073792,0.667428805,0.995706467,SIRA
1515,33540,697.714,257.4891433,166.5592919,1.545930823,0.762609219,34165,206.6505609,0.72522055,0.981706425,0.865800929,0.802560288,0.007677076,0.001964655,0.644103015,0.995738705,SIRA
1516,33587,672.575,240.3770452,178.6807736,1.34528769,0.668918861,34033,206.7953012,0.73419022,0.986895072,0.933038657,0.860295545,0.007156848,0.0024182,0.740108425,0.995658754,SIRA
1517,33605,687.194,259.0547378,165.8371507,1.562103164,0.768239458,34047,206.8507068,0.76618787,0.987017946,0.894241964,0.798482624,0.007708815,0.001932989,0.637574501,0.995957145,SIRA
1518,33634,670.53,242.6749657,176.8391369,1.372292186,0.684824768,34002,206.9399402,0.797524482,0.989177107,0.940052172,0.852745316,0.007215168,0.002353442,0.727174573,0.997895985,SIRA
1519,33680,683.09,256.203255,167.9334938,1.525623324,0.755221394,34019,207.081404,0.80680321,0.99003498,0.907039273,0.808269996,0.007606985,0.00200271,0.653300387,0.996690308,SIRA
1520,33739,686.903,255.8043441,168.5926382,1.517292492,0.752082735,34101,207.2627053,0.771353452,0.989384476,0.898568612,0.810239193,0.007581859,0.002015619,0.656487549,0.996083629,SIRA
1521,33885,680.022,245.4253999,176.3160798,1.391962662,0.695619842,34281,207.7106689,0.811422414,0.988448412,0.92081297,0.846329145,0.007242892,0.002292181,0.716273022,0.997025303,SIRA
1522,34031,691.801,265.5715834,163.6202104,1.623097677,0.787663356,34420,208.1576685,0.740738322,0.988698431,0.893556882,0.783810022,0.007803814,0.001816895,0.61435815,0.997163286,SIRA
1523,34099,670.159,237.7722053,183.2249309,1.297706618,0.637330955,34376,208.3655327,0.800671551,0.991942053,0.954104179,0.87632418,0.006972996,0.002536637,0.767944068,0.996566099,SIRA
1524,34112,693.8,258.1399044,168.6966258,1.530201942,0.756919163,34507,208.4052479,0.777747378,0.988553047,0.890529798,0.807334489,0.007567422,0.001983087,0.651788978,0.997368759,SIRA
1525,34146,789.379,247.6608668,176.137973,1.406061752,0.702983339,34931,208.5090825,0.762664165,0.977527125,0.688618305,0.841913723,0.007252998,0.002247852,0.708818718,0.996642888,SIRA
1526,34189,687.252,249.0621247,174.9936597,1.423263706,0.711574669,34559,208.6403288,0.730066197,0.989293672,0.909628874,0.837703963,0.007284861,0.002212908,0.701747929,0.998772358,SIRA
1527,34238,698.847,255.8292238,170.8670985,1.497240991,0.744255376,34724,208.7897879,0.724889905,0.986003917,0.880955642,0.816129544,0.007472084,0.002044833,0.666067433,0.997263464,SIRA
1528,34242,682.082,247.6193769,177.0846476,1.398310809,0.698972458,34685,208.8019839,0.824710983,0.987227908,0.924902194,0.84323766,0.007231452,0.002255305,0.711049751,0.994268553,SIRA
1529,34459,698.401,254.0993138,173.0599093,1.468273702,0.732216518,35078,209.4625539,0.752544224,0.982353612,0.887774832,0.82433341,0.007373961,0.002100353,0.679525571,0.997729526,SIRA
1530,34593,697.522,259.7300932,170.1627664,1.526362663,0.755496838,35028,209.8694251,0.767369122,0.987581363,0.893474724,0.808028914,0.007508169,0.001974338,0.652910725,0.996578553,SIRA
1531,34645,702.351,259.1623421,171.4586651,1.511514988,0.749867638,35144,210.0271031,0.772877348,0.985801275,0.882555487,0.81040749,0.007480512,0.001990329,0.656760299,0.992703036,SIRA
1532,34663,691.502,252.5251606,175.3797061,1.439876746,0.719488949,35079,210.0816564,0.777964808,0.988141053,0.910938652,0.831923662,0.00728515,0.002152545,0.69209698,0.996534347,SIRA
1533,34668,704.917,268.2745335,166.9007759,1.607389373,0.782916503,35416,210.0968075,0.747670807,0.978879602,0.876723572,0.783141079,0.007738391,0.001795521,0.613309949,0.985827894,SIRA
1534,34717,700.168,262.5162029,168.8110526,1.555088952,0.765824168,35181,210.2452313,0.815527367,0.986811063,0.889912971,0.80088478,0.007561604,0.001918995,0.64141643,0.997459604,SIRA
1535,34783,724.442,252.1944891,175.8885352,1.433831312,0.716650856,35370,210.4449835,0.769518373,0.983404015,0.832855502,0.834455123,0.00725051,0.002168504,0.696315353,0.998398756,SIRA
1536,34825,704.926,264.593648,168.2855608,1.572289665,0.771676595,35221,210.5719999,0.716962098,0.988756708,0.880671477,0.795831652,0.007597808,0.001879979,0.633348018,0.995806542,SIRA
1537,34862,702.718,264.0184917,168.7377813,1.564667318,0.769112436,35381,210.6838319,0.732148858,0.98533111,0.887156025,0.797988923,0.007573246,0.001894302,0.636786321,0.996358746,SIRA
1538,34892,710.337,273.7491085,163.0004469,1.679437779,0.803401735,35261,210.7744629,0.680753097,0.989535181,0.868974144,0.769954883,0.007845612,0.001700857,0.592830522,0.995621975,SIRA
1539,34894,707.258,264.3841713,168.9600431,1.564773342,0.769148419,35522,210.7805035,0.715686275,0.982320815,0.876606898,0.797250843,0.00757678,0.001888184,0.635608907,0.994583874,SIRA
1540,34942,701.872,250.9163364,178.0581443,1.409182025,0.704572983,35396,210.925428,0.786503703,0.987173692,0.8913367,0.840620547,0.007180938,0.002211877,0.706642904,0.995788479,SIRA
1541,34990,700.748,257.018073,174.0215042,1.476932832,0.735910467,35507,211.0702529,0.768335529,0.985439491,0.895426767,0.82122728,0.007345472,0.002060881,0.674414245,0.996064541,SIRA
1542,35077,707.652,261.0852171,172.9925206,1.509228354,0.748982079,35566,211.3324952,0.785880719,0.986250914,0.880223238,0.809438763,0.007443203,0.00197095,0.655191111,0.988833002,SIRA
1543,35129,703.253,268.4473909,167.1702673,1.605832157,0.782436731,35497,211.4890824,0.814453306,0.989632927,0.892590919,0.787823199,0.00764176,0.001815885,0.620665393,0.996684447,SIRA
1544,35135,692.108,253.0996749,176.9096429,1.430672013,0.715148816,35530,211.5071427,0.775829708,0.988882634,0.92172652,0.835667382,0.007203634,0.002167031,0.698339973,0.999095455,SIRA
1545,35152,711.89,265.1925197,169.6885131,1.562819515,0.768483875,35769,211.5583051,0.693415394,0.982750426,0.871633912,0.797753667,0.007544166,0.001884804,0.636410914,0.994595396,SIRA
1546,35215,711.318,269.1178308,167.0956931,1.610561144,0.78388851,35600,211.7477994,0.765244035,0.989185393,0.874600979,0.786821887,0.007642136,0.001806759,0.619088682,0.997080176,SIRA
1547,35249,706.381,272.6598718,165.2835727,1.649648948,0.795320184,35703,211.8499958,0.751609877,0.987283982,0.8877254,0.776975337,0.007735251,0.001738934,0.603690674,0.995877686,SIRA
1548,35291,723.178,276.2396963,163.1613077,1.693046593,0.806926986,35849,211.9761703,0.71922638,0.984434712,0.847975719,0.767363175,0.007827483,0.001674194,0.588846242,0.996944124,SIRA
1549,35380,697.382,255.5805925,176.7753124,1.445793471,0.722221617,35828,212.2432922,0.801467923,0.987495813,0.914168443,0.830435872,0.007223872,0.002119211,0.689623738,0.997053497,SIRA
1550,35444,716.279,268.0805534,169.8239972,1.578578751,0.773758062,35949,212.4351723,0.736881497,0.985952321,0.868136777,0.792430371,0.007563496,0.001839699,0.627945892,0.991262043,SIRA
1551,35468,711.867,273.1429586,165.9725366,1.64571178,0.794212727,35914,212.5070826,0.690361258,0.987581445,0.879526324,0.778006813,0.00770111,0.001740471,0.6052946,0.996140454,SIRA
1552,35476,711.317,266.8508275,169.9283492,1.570372623,0.771036014,36062,212.5310474,0.775499497,0.983750208,0.881085662,0.796441403,0.00752201,0.001866934,0.634318908,0.996117047,SIRA
1553,35506,713.086,262.1062149,173.2478277,1.512897555,0.750400622,35941,212.620891,0.760918949,0.987896831,0.877460939,0.811201257,0.007382026,0.001971831,0.658047479,0.995558422,SIRA
1554,35561,708.141,259.7683482,174.8105517,1.485999247,0.739689928,36021,212.7855057,0.793648314,0.987229672,0.89113674,0.819135615,0.007304866,0.002028688,0.670983156,0.997080465,SIRA
1555,35570,710.53,263.2603831,173.378732,1.518412207,0.752508363,36054,212.8124306,0.789286824,0.986575692,0.885378334,0.808372411,0.007401192,0.001949518,0.653465955,0.992230682,SIRA
1556,35633,712.676,262.5884816,173.4937258,1.513533013,0.750644977,36022,213.0008091,0.694979716,0.989201044,0.881612997,0.811158234,0.00736925,0.001968001,0.657977681,0.995870943,SIRA
1557,35640,688.039,254.5170737,178.7279813,1.424047157,0.711956139,36020,213.0217298,0.777894185,0.989450305,0.946066027,0.8369644,0.007141332,0.002161658,0.700509407,0.997558429,SIRA
1558,35734,704.049,255.609616,178.9039583,1.428753273,0.71423016,36235,213.3024657,0.718704747,0.986173589,0.905911401,0.834485295,0.007153121,0.002139686,0.696365707,0.994934783,SIRA
1559,35791,710.277,262.4779118,174.1044267,1.507588962,0.748344051,36211,213.4725194,0.71092881,0.988401315,0.891514053,0.813297081,0.007333629,0.001979227,0.661452141,0.997197947,SIRA
1560,35815,713.667,269.7371754,169.9114488,1.587516187,0.776664212,36226,213.5440804,0.726971948,0.988654558,0.883656728,0.791674637,0.007531402,0.001824915,0.626748731,0.994973756,SIRA
1561,35827,703.778,269.6084179,169.4919236,1.590685928,0.777680584,36164,213.579852,0.740349645,0.990681341,0.908968712,0.792185399,0.007525286,0.001828143,0.627557706,0.998247212,SIRA
1562,35867,709.926,263.9178839,173.2989923,1.522904897,0.754204312,36262,213.6990471,0.788476335,0.989107054,0.89429078,0.809717947,0.007358237,0.001951141,0.655643154,0.998482169,SIRA
1563,35889,715.89,271.930781,168.974303,1.609302576,0.783503647,36306,213.7645762,0.788959968,0.988514295,0.879991809,0.786099225,0.007576995,0.001784786,0.617951991,0.994471731,SIRA
1564,35906,708.182,265.8057944,172.462698,1.541236438,0.760933637,36238,213.8151985,0.810921903,0.990838346,0.899678045,0.804403828,0.007402824,0.001911938,0.647065518,0.997280955,SIRA
1565,35911,721.98,269.0603279,170.5174852,1.577904621,0.773536406,36408,213.8300851,0.692140159,0.986349154,0.865739093,0.794729148,0.007492421,0.00184365,0.631594419,0.996595752,SIRA
1566,35918,715.801,256.7234857,179.0193616,1.434054302,0.71675638,36341,213.8509246,0.708190386,0.988360254,0.880921904,0.833001017,0.007147488,0.002122831,0.693890694,0.995076935,SIRA
1567,35926,715.377,266.4012632,172.4696751,1.544626689,0.762145631,36384,213.8747388,0.791182171,0.987412049,0.882162888,0.802829297,0.007415278,0.001900203,0.64453488,0.995565777,SIRA
1568,36007,705.523,263.3429808,174.7772671,1.506734744,0.748010559,36397,214.1157077,0.734536924,0.989284831,0.909022117,0.813067837,0.007313661,0.001971613,0.661079307,0.996071161,SIRA
1569,36021,729.436,282.1298385,163.2757275,1.727934965,0.815522418,36466,214.1573292,0.809478865,0.987796852,0.85072901,0.75907366,0.007832371,0.001604016,0.576192822,0.995623723,SIRA
1570,36067,707.031,249.2151411,185.4308218,1.343979058,0.668113678,36473,214.2940285,0.693049711,0.988868478,0.906656902,0.859875638,0.006909783,0.002330165,0.739386113,0.993719451,SIRA
1571,36100,715.767,262.1318324,176.1157026,1.488406931,0.740678821,36686,214.3920417,0.736404063,0.984026604,0.885469737,0.817878698,0.00726127,0.002004232,0.668925565,0.995633446,SIRA
1572,36125,718.771,269.1317271,171.4965849,1.569312457,0.770680521,36539,214.4662644,0.693351503,0.988669641,0.878691908,0.796882132,0.007450013,0.001853161,0.635021132,0.996546572,SIRA
1573,36128,712.701,265.2350469,174.0750675,1.523682,0.754495756,36468,214.4751694,0.71699611,0.990676758,0.89379732,0.808623038,0.007341537,0.001936204,0.653871217,0.996291804,SIRA
1574,36129,712.296,259.6400787,177.9169252,1.459333216,0.728313141,36582,214.4781376,0.701806527,0.987616861,0.894838774,0.826059439,0.007186473,0.002064148,0.682374196,0.99581133,SIRA
1575,36144,730.977,271.9255104,169.5989374,1.603344422,0.781666753,36732,214.5226564,0.689797321,0.983992159,0.850038611,0.788902285,0.007523393,0.001797572,0.622366815,0.997868361,SIRA
1576,36158,718.646,274.3255445,169.2616883,1.62071847,0.78695507,36804,214.5641989,0.746757538,0.98244756,0.87980057,0.782151729,0.007586856,0.001751482,0.611761327,0.991492882,SIRA
1577,36179,710.469,268.9020011,172.4560837,1.559249145,0.767261547,36533,214.6264976,0.725786391,0.990310131,0.900691692,0.798158797,0.007432544,0.001860692,0.637057465,0.993331308,SIRA
1578,36197,710.441,262.1711384,176.1394356,1.488429536,0.740688077,36607,214.6798822,0.777577281,0.988799956,0.901210842,0.818853988,0.007242897,0.002008713,0.670521853,0.998024531,SIRA
1579,36266,705.396,259.0404905,179.2360903,1.445247383,0.72197124,36723,214.8843999,0.782674378,0.987555483,0.915890461,0.829539813,0.007142792,0.002086396,0.688136301,0.994527188,SIRA
1580,36322,719.437,272.0582306,170.8914975,1.591993952,0.778097847,36717,215.0502424,0.771856007,0.98924204,0.8818487,0.790456668,0.007490178,0.001803782,0.624821744,0.994712437,SIRA
1581,36398,708.613,258.4921149,179.5853194,1.439383329,0.719259066,36836,215.2751099,0.777535675,0.988109458,0.910896752,0.832811129,0.007101822,0.002107345,0.693574376,0.998319394,SIRA
1582,36408,727.625,258.0244845,180.2125158,1.431778938,0.715676577,36880,215.3046803,0.7585,0.987201735,0.864154632,0.834435076,0.007087027,0.002119406,0.696281896,0.996921753,SIRA
1583,36417,714.972,258.6118866,179.4463484,1.441165501,0.720087922,36862,215.3312901,0.780041126,0.987927947,0.895232751,0.832642664,0.007101406,0.002105517,0.693293805,0.999151115,SIRA
1584,36447,706.901,259.8884392,178.9012545,1.4526921,0.725352979,36835,215.4199659,0.773427553,0.98946654,0.916546406,0.828893992,0.007130585,0.002076352,0.68706525,0.998094261,SIRA
1585,36457,709.285,247.0727088,188.5366505,1.310475752,0.646302092,36944,215.4495163,0.72083597,0.986817887,0.910645281,0.872008557,0.006777099,0.002417167,0.760398924,0.996484351,SIRA
1586,36474,713.319,259.3227454,179.5186179,1.444545131,0.721648717,36885,215.4997428,0.811290538,0.988857259,0.900794392,0.8310098,0.007109797,0.002091518,0.690577288,0.997570059,SIRA
1587,36503,713.806,266.3914955,174.7192151,1.524683449,0.754870516,36922,215.5853963,0.803889183,0.988651752,0.900280895,0.809280326,0.007297797,0.001930934,0.654934646,0.998568015,SIRA
1588,36551,705.826,257.1654694,181.4023885,1.417652058,0.708817709,36979,215.7270929,0.781839572,0.988425863,0.921963702,0.838864928,0.007035798,0.002149123,0.703694367,0.997593768,SIRA
1589,36553,719.347,265.8793197,175.6988246,1.513267492,0.750542922,37043,215.7329949,0.769569245,0.98677213,0.887679145,0.811394414,0.007273803,0.001944775,0.658360896,0.996276141,SIRA
1590,36571,708.781,256.9479833,182.0573632,1.411357271,0.705672843,36981,215.7861056,0.749989746,0.988913226,0.914792438,0.839804628,0.007026004,0.002155764,0.705271814,0.995390503,SIRA
1591,36580,705.852,259.442714,179.9459293,1.441781512,0.720373481,37021,215.8126561,0.779342523,0.988087842,0.922627226,0.831831632,0.007092474,0.002094688,0.691943863,0.997631869,SIRA
1592,36606,706.337,250.3332284,187.889661,1.33234169,0.660804333,37135,215.8893392,0.833925642,0.985754679,0.922015509,0.862407841,0.006838585,0.002333441,0.743747285,0.990925514,SIRA
1593,36640,719.248,268.4934083,174.0701632,1.542443595,0.761366326,37114,215.989576,0.775597468,0.987228539,0.890036881,0.8044502,0.007327877,0.001893017,0.647140124,0.998177139,SIRA
1594,36644,712.69,260.2830363,179.7242829,1.448235219,0.723336624,37039,216.0013655,0.810134418,0.989335565,0.90659101,0.829871084,0.007103019,0.002078094,0.688686016,0.997379343,SIRA
1595,36646,697.989,255.1575678,183.2213236,1.392619389,0.695969557,37017,216.00726,0.755120544,0.989977578,0.945233891,0.846564191,0.006962767,0.002205978,0.71667093,0.998049833,SIRA
1596,36651,709.026,260.0872702,179.8251552,1.44633419,0.722469168,37023,216.0219955,0.771973798,0.989952192,0.916160093,0.830575043,0.007096321,0.002083188,0.689854902,0.99776073,SIRA
1597,36670,717.172,273.8378844,171.0149475,1.601251168,0.781015497,37023,216.0779815,0.803637957,0.990465386,0.895930091,0.789072637,0.007467627,0.00178579,0.622635626,0.996996024,SIRA
1598,36675,742.917,285.8908964,166.8819538,1.713132487,0.8119507,37613,216.0927123,0.778827777,0.975061814,0.835024838,0.755857269,0.007795253,0.001569528,0.571320211,0.978747214,SIRA
1599,36692,723.028,267.3639497,175.2394952,1.525706002,0.755252221,37123,216.1427893,0.754125989,0.988389947,0.882004938,0.80842159,0.00728671,0.00191983,0.653545467,0.997118242,SIRA
1600,36792,714.062,261.8870219,179.3977763,1.459811974,0.728524518,37191,216.4371256,0.792760181,0.989271598,0.906758043,0.826452277,0.007118043,0.002048384,0.683023366,0.997085688,SIRA
1601,36804,717.304,268.126433,176.0088339,1.52336918,0.754378504,37279,216.472419,0.793600138,0.987258242,0.898873094,0.807352027,0.007285252,0.001909309,0.651817295,0.992958378,SIRA
1602,36810,724.849,274.9204525,171.2367809,1.605498836,0.782333816,37354,216.4900636,0.711606867,0.985436633,0.880401134,0.78746438,0.007468635,0.001771514,0.620100149,0.995570068,SIRA
1603,36811,749.005,258.8946262,181.4799583,1.426574199,0.713180918,37610,216.4930042,0.768946357,0.97875565,0.824551993,0.83622054,0.007033078,0.002121331,0.699264792,0.997553111,SIRA
1604,36814,719.256,265.8447609,176.8942783,1.502845448,0.746483062,37293,216.5018259,0.798360514,0.987155766,0.894243692,0.814391922,0.007221295,0.001959425,0.663234203,0.996738503,SIRA
1605,36821,716.892,273.9867803,171.58207,1.596826407,0.779628611,37241,216.5224083,0.7824932,0.988722107,0.900322233,0.790265895,0.007441047,0.001790221,0.624520185,0.997250324,SIRA
1606,36849,711.732,256.8210887,182.995408,1.403429143,0.701631058,37314,216.6047183,0.76706426,0.987538189,0.914118684,0.843407056,0.006969554,0.002175373,0.711335462,0.998308917,SIRA
1607,36852,730.149,279.3413824,168.3601006,1.659189923,0.797965025,37336,216.6135354,0.732498509,0.98703664,0.868656227,0.775443772,0.007580087,0.001690656,0.601313044,0.997692544,SIRA
1608,36876,716.9,246.9691627,191.5704905,1.289181659,0.631119186,37505,216.6840591,0.763826173,0.983228903,0.901646933,0.877372935,0.006697287,0.002448024,0.769783267,0.992390468,SIRA
1609,36877,712.904,263.1935501,178.6550154,1.473194299,0.734325891,37239,216.6869971,0.792372153,0.990279009,0.911807887,0.82329904,0.007137065,0.002022692,0.677821309,0.998562488,SIRA
1610,36930,722.957,265.8682106,177.827434,1.495091082,0.743392376,37447,216.8426535,0.711026396,0.986193821,0.887900371,0.815602035,0.007199248,0.001965079,0.665206679,0.994544573,SIRA
1611,36952,739.826,278.5566919,169.9361415,1.639184516,0.792355647,37620,216.9072328,0.677148616,0.982243488,0.848376507,0.778682542,0.007538339,0.00170961,0.606346501,0.993913796,SIRA
1612,36956,718.098,269.2444838,175.9256515,1.530444716,0.757008654,37462,216.9189725,0.781129124,0.98649298,0.900590555,0.805658001,0.007285542,0.001893409,0.649084814,0.993388424,SIRA
1613,36958,709.414,254.3816575,185.5235122,1.371155896,0.684181616,37398,216.924842,0.79047782,0.988234665,0.922823861,0.852753474,0.006882993,0.00224518,0.727188487,0.997088781,SIRA
1614,36998,721.266,260.1542058,181.4914443,1.433424076,0.716457976,37483,217.0422002,0.754753162,0.987060801,0.893711181,0.83428288,0.007031575,0.002101289,0.696027925,0.997703185,SIRA
1615,37009,734.756,275.4357807,171.7588053,1.603619565,0.781752126,37559,217.0744626,0.693571964,0.985356373,0.861451699,0.788112794,0.0074424,0.001771113,0.621121776,0.996043032,SIRA
1616,37020,717.948,264.5187106,178.7152161,1.480112977,0.737246277,37394,217.1067202,0.821461856,0.989998395,0.902527198,0.820761298,0.007145292,0.002000171,0.673649108,0.997076787,SIRA
1617,37065,719.836,276.1133057,171.9931526,1.605373827,0.782295199,37505,217.2386331,0.809297146,0.988268231,0.898890402,0.786773504,0.007449435,0.001760767,0.619012547,0.993746542,SIRA
1618,37080,723.319,261.2979493,181.1785501,1.442212387,0.720572934,37575,217.2825863,0.729289592,0.986826347,0.890614667,0.831551059,0.00704687,0.002078412,0.691477163,0.99725693,SIRA
1619,37084,730.084,271.3184832,175.4277553,1.546610926,0.762850402,37800,217.2943057,0.726368159,0.981058201,0.874280465,0.800882797,0.007316322,0.001856729,0.641413254,0.992016748,SIRA
1620,37086,731.802,266.812781,177.87066,1.500038179,0.745371169,37595,217.3001651,0.722079439,0.986460966,0.870227241,0.81442937,0.007194434,0.001952496,0.663295199,0.994968122,SIRA
1621,37111,728.361,276.8967174,171.060786,1.618703642,0.786352313,37563,217.3733947,0.794497966,0.987966882,0.879061286,0.785034206,0.007461311,0.001748031,0.616278705,0.997572584,SIRA
1622,37140,711.337,254.9999867,186.7010133,1.365820047,0.681131745,37575,217.4583102,0.752903971,0.988423154,0.922361072,0.852777732,0.006865912,0.002239863,0.72722986,0.993265121,SIRA
1623,37153,713.493,270.7479812,175.2476152,1.54494531,0.762259027,37501,217.496365,0.812051932,0.990720247,0.917116102,0.803316664,0.007287379,0.001871967,0.645317663,0.996980496,SIRA
1624,37164,720.523,268.0876854,176.8620677,1.515800923,0.751513915,37658,217.5285601,0.751607815,0.986881937,0.899573427,0.811408251,0.007213639,0.001928821,0.65838335,0.99797809,SIRA
1625,37171,721.804,267.0775985,178.4022748,1.497052651,0.744179963,37672,217.5490453,0.800099014,0.986700998,0.896552116,0.814553697,0.007185107,0.001951155,0.663497726,0.99329103,SIRA
1626,37202,724.276,276.3757975,172.7166375,1.600168933,0.780677573,37748,217.6397426,0.685953461,0.985535658,0.891185196,0.787477574,0.007429058,0.001762245,0.62012093,0.992298246,SIRA
